NAME	TITLE	SCORE	
BNC2		-1.6533054	
DNAH17		-1.6540654	
SLITRK5		-1.6546011	
VWA7		-1.6556115	
RETREG1-AS1		-1.6561984	
KCNS3		-1.656556	
SERPINA10		-1.6571125	
CBFA2T3		-1.6587032	
GADL1		-1.6602873	
ARLNC1		-1.6604639	
TUBB1		-1.6607792	
SCG5		-1.6616795	
CAPN10		-1.6619937	
MAFB		-1.6620604	
ALKBH7		-1.6624514	
LINC01776		-1.6627979	
RGS19		-1.663067	
CHPF2		-1.6630888	
LOC105374988		-1.6632501	
GXYLT2		-1.6636596	
SNHG10		-1.6642259	
GREB1		-1.6657563	
DNAH12		-1.6665027	
SLC10A6		-1.666855	
HHIP		-1.6676953	
FLJ20021		-1.6678116	
SPACA6-AS1		-1.6681739	
PCNX3		-1.6682502	
RASL10A		-1.668897	
TAFA3		-1.6695879	
SEC61G-DT		-1.669779	
TCTE1		-1.6711504	
AZU1		-1.6712738	
FOXD2		-1.6728216	
ARHGAP27		-1.6740892	
GOLGA3		-1.6746606	
KMT5C		-1.6747477	
IFI6		-1.675069	
ERFE		-1.6755286	
GPR35		-1.6763728	
TNFRSF10A		-1.6763775	
BNIPL		-1.677256	
RARG		-1.6778469	
SMIM39		-1.6784841	
IQANK1		-1.679925	
LKAAEAR1		-1.6800842	
LINC00240		-1.6803726	
MAPK4		-1.6805655	
TAP2		-1.681937	
TLCD4		-1.6823437	
TMEM212		-1.682767	
H3C3		-1.6829838	
AXL		-1.683013	
SMC2-DT		-1.6830779	
GOLGA8Q		-1.683794	
CHGB		-1.6845287	
CRIP1		-1.6850622	
CGNL1		-1.6851814	
NEBL		-1.6863455	
TTBK1		-1.6864363	
RTL4		-1.6864524	
ADHFE1		-1.6869818	
MRPL55		-1.6871098	
EP400		-1.687551	
TPCN1		-1.6883655	
TRPV4		-1.6896951	
AHSA2P		-1.6897084	
ADAMTS8		-1.690089	
STAU2-AS1		-1.6901008	
LYSMD4		-1.6915365	
JOSD2		-1.6931573	
ZNF365		-1.6931717	
PLA2G6		-1.6943164	
RN7SL274P		-1.6945041	
BTC		-1.695725	
C2CD2		-1.6963819	
GGA1		-1.6966949	
TP63		-1.6976014	
SLC2A8		-1.6977909	
ABCA9		-1.6978469	
ARHGAP11A-SCG5		-1.6982436	
PRKCD		-1.6990918	
LINC01204		-1.6993183	
CHRNA2		-1.7006636	
MHENCR		-1.7008712	
LOC105370500		-1.7009125	
RPS4XP22		-1.7011756	
SLC4A11		-1.7015315	
ST8SIA4		-1.7027752	
SACS-AS1		-1.7030104	
OR6J1		-1.703758	
TTC9B		-1.7038469	
CAPS		-1.7039984	
RAI1		-1.7050976	
GNAS-AS1		-1.705862	
RNF228		-1.7059001	
MFAP5		-1.7059721	
GAS2L1		-1.7075087	
ATG4D		-1.7089598	
LINC01299		-1.7096531	
ZNF865		-1.7099135	
C1QL4		-1.710266	
PPP1R15A		-1.7103709	
LMO1		-1.7114054	
FHOD1		-1.7115887	
TNFSF12		-1.7120329	
MN1		-1.71228	
C6orf141		-1.7123578	
SMG1P6		-1.7124586	
CDK13		-1.7127558	
LOC101928718		-1.7128389	
TNK1		-1.7132146	
IL31RA		-1.7139261	
ISG20		-1.7145231	
OR6C74		-1.7152325	
BORCS6		-1.7159401	
SYT7		-1.7159408	
LOC645433		-1.7169003	
GUCY1B1		-1.7172633	
IL1RL1		-1.7176045	
LEMD1-AS1		-1.7179726	
UPK1B		-1.718276	
SLITRK6		-1.7187088	
ZC3H3		-1.7194513	
ARPC1B		-1.7209971	
GBX2-AS1		-1.721161	
SCARNA4		-1.721347	
ST6GALNAC4		-1.7216697	
ZBED9-AS1		-1.721812	
YIF1A		-1.7225398	
ARSF		-1.7226723	
HCST		-1.7231693	
ADGRE2		-1.7232615	
EGLN1		-1.723747	
FBXL16		-1.723984	
DST		-1.7242205	
LINC00506		-1.7242793	
LOC105371795		-1.7250061	
SLC19A1		-1.7254012	
PLXNC1		-1.7256105	
CD247		-1.7258332	
MMP25		-1.726312	
JMJD6		-1.7267271	
P2RY2		-1.7270038	
SLC38A10		-1.7277672	
ARTN		-1.7283502	
TMEM9B-AS1		-1.7291003	
B3GAT2		-1.7299237	
RN7SK		-1.7308453	
TNFRSF10A-DT		-1.7327499	
LTB4R2		-1.732805	
CARNS1		-1.7334658	
KCNJ5		-1.7340358	
EGFLAM		-1.7342701	
DGKG		-1.734317	
SDHAF1		-1.7355703	
APLN		-1.7361997	
LINGO1		-1.736935	
RNF166		-1.7370758	
DPH2		-1.7374321	
TTLL12		-1.7377938	
DHX58		-1.7389705	
BCRP2		-1.7395936	
PLB1		-1.7406378	
NOTCH1		-1.7407827	
EMILIN2		-1.7407994	
MIPOL1		-1.7420917	
SEC14L4		-1.7426009	
SGO1-AS1		-1.743071	
RFX8		-1.7434498	
CBFB		-1.745336	
MINK1		-1.7453656	
BRICD5		-1.745974	
CASKIN2		-1.7465035	
LINC01873		-1.7471334	
DDIT4		-1.7474625	
CLMN		-1.7475353	
ARL4D		-1.7476902	
PLD6		-1.7477705	
SERTM1		-1.747998	
ALDH3B1		-1.7485429	
LOC101928868		-1.7489369	
PABPC1L		-1.7502139	
NDUFA9		-1.7505879	
THEMIS2		-1.7510308	
KLHL6		-1.751329	
SDC1		-1.7517428	
OR2AT4		-1.7521149	
THRB		-1.75218	
CORO7		-1.7537564	
NR2F6		-1.7537761	
SNORA58B		-1.7538222	
EPB41L3		-1.7539356	
CYP1A2		-1.7555405	
MRPS25		-1.755667	
FMNL1-DT		-1.7557065	
RPL24P2		-1.7562058	
GPR153		-1.7563317	
IRF1		-1.7564077	
RAB3D		-1.757071	
ADRA1D		-1.7579154	
IL1A		-1.7584196	
GPX1		-1.7584752	
RTL8B		-1.7586144	
LDHD		-1.7596554	
ITIH5		-1.7598847	
RBMS3		-1.7601635	
FAM83E		-1.7606635	
ZNF722		-1.7607619	
MYEOV		-1.7615706	
ZNF503-AS2		-1.7632931	
NCDN		-1.7633815	
COLEC12		-1.7640376	
MXRA5Y		-1.7647561	
NQO1		-1.7652155	
PCDHA10		-1.765827	
UNC5B		-1.7663424	
GNB1L		-1.7677218	
DUSP23		-1.7679816	
C15orf61		-1.7682261	
LOC124904634		-1.7699131	
CMKLR1		-1.7702631	
CXCL3		-1.7707025	
SULT1A2		-1.770764	
MAP4K3-DT		-1.7709346	
KMT2D		-1.7718992	
BICDL1		-1.7720866	
EPOR		-1.7729014	
LOC105375523		-1.7732145	
NR1H3		-1.7732632	
IRF5		-1.7733265	
FAAP20		-1.7736052	
AARD		-1.7738168	
PPARGC1B		-1.7741092	
MACC1		-1.7746568	
MAPK8IP3		-1.7754941	
HOXD4		-1.7758942	
SLC49A3		-1.7768326	
PRDM8		-1.7768645	
FBN2		-1.777131	
PDE3B		-1.7775501	
LOC100131496		-1.7775708	
LMO3		-1.7781641	
KLHL21		-1.7789261	
IL12RB1		-1.7790043	
VSTM2L		-1.779024	
PTRH1		-1.7793249	
LOC730098		-1.7795482	
ALMS1-IT1		-1.7806587	
GPX3		-1.7816124	
NPIPB6		-1.7818382	
HS3ST5		-1.782472	
CCDC106		-1.7828485	
INKA1		-1.7829843	
IQCN		-1.7837371	
URAHP		-1.7839341	
BCL2A1		-1.7843888	
PAK6		-1.784665	
KDELR3		-1.7847567	
HLA-J		-1.7849382	
EGFL7		-1.7851032	
SLC35D3		-1.7851821	
AGAP3		-1.7853471	
LINC03074		-1.7859284	
TOR2A		-1.7862908	
ANKRD9		-1.7869015	
FBXO6		-1.7870303	
STX1A		-1.7871403	
NACC1		-1.7874128	
IQSEC1		-1.7876946	
PRSS53		-1.7879773	
SYVN1		-1.7884582	
DM1-AS		-1.7885255	
PENK-AS1		-1.7888325	
LOC107983987		-1.7900108	
LRRC10B		-1.790478	
PYGB		-1.7906269	
TAFAZZIN		-1.7911439	
PLA2G5		-1.7922064	
LONRF2		-1.7923994	
GPR39		-1.792748	
PSD		-1.7929254	
BDH1		-1.7930386	
BCAR3		-1.7931889	
H2BC18		-1.7932304	
NSUN5		-1.7936538	
NUP153-AS1		-1.7937803	
LINC00648		-1.7938809	
TMEM130		-1.7938849	
MMP24OS		-1.7949146	
FOSL1		-1.7953955	
TMEM272		-1.7955403	
P2RX5		-1.7963247	
TMEM259		-1.7963418	
SULT1A1		-1.7963611	
TMEM240		-1.79673	
NT5C1A		-1.7970641	
TMEM238		-1.7972857	
ASB16		-1.7975839	
GPSM1		-1.7978077	
CTBP1		-1.7983106	
PLAG1		-1.7989762	
ZC2HC1C		-1.7990495	
ZFPM1		-1.7991912	
RN7SKP80		-1.7993178	
MAS1		-1.8001523	
F2RL3		-1.8003651	
LIMD1		-1.800426	
KIAA1614		-1.8005604	
PTH1R		-1.8006065	
H4C9		-1.8014344	
CCNP		-1.8021367	
UPP1		-1.8025799	
NPIPB9		-1.8029747	
RPL36A-HNRNPH2		-1.8035659	
CKMT1B		-1.803607	
LOC100418961		-1.8036293	
NALF2		-1.8036367	
RBM15		-1.8040334	
EBLN2		-1.804197	
TBX4		-1.8047166	
H2BC7		-1.8048153	
BCAM		-1.8054857	
ACOT2		-1.8056693	
ARHGAP29		-1.8076026	
RHCG		-1.8076553	
TBC1D10A		-1.8082955	
RNU6-5P		-1.8114473	
CENPVL3		-1.8116531	
OSBP2		-1.8134166	
RUSC1		-1.814111	
METRNL		-1.8153188	
SULF1		-1.816156	
NEFH		-1.8165249	
NAXD-AS1		-1.8165996	
MLH3		-1.8172321	
SQOR		-1.8184114	
SCG2		-1.8185877	
PLN		-1.8198134	
ANKRD34A		-1.8198451	
DCAF15		-1.8200133	
NPIPB13		-1.8205655	
RNF213		-1.8213488	
SPDYE12		-1.8216212	
SLX1B		-1.8219181	
RIPPLY2		-1.8226123	
F13A1		-1.8231691	
DSP		-1.8232236	
DOT1L		-1.82324	
OR8A1		-1.8240951	
BIN1		-1.8241535	
INO80B-WBP1		-1.8245478	
EOLA1-DT		-1.8247557	
SPTBN4		-1.8254132	
LOC105375501		-1.8255461	
LINC01492		-1.8267796	
TBX2		-1.826961	
LOC728506		-1.8286421	
OTULIN-DT		-1.8291581	
ZNRD2		-1.8292056	
IAPP		-1.8292086	
FAT4		-1.8294584	
APBB3		-1.8298676	
LRRC7		-1.8300341	
C2CD4B		-1.8304061	
GUCA1B		-1.830766	
RPS16P1		-1.8316048	
SUSD2		-1.83171	
PAXX		-1.8322082	
GAS7		-1.8332471	
FBLIM1		-1.833464	
LOC105375423		-1.8337336	
TSSK5P		-1.8342127	
MCTP2		-1.8344733	
MPV17L		-1.8348709	
C11orf24		-1.8349652	
LY6E		-1.8359559	
RPL6P10		-1.8362225	
SNORA33		-1.8372717	
HOMER2		-1.8377502	
WNT6		-1.8378155	
CCDC183-AS1		-1.8380847	
HCN2		-1.8396697	
MVP		-1.8396726	
DNAJC4		-1.8404208	
PRRT1		-1.8406458	
ARHGEF19		-1.8418825	
RBM38		-1.84253	
ZSWIM8		-1.8430146	
DANCR		-1.843043	
LOC105375170		-1.8434633	
CLIC3		-1.8436028	
LOC124904917		-1.8443912	
LINC00632		-1.8447908	
H3C7		-1.8449334	
CYP19A1		-1.84626	
KLHL33		-1.8467066	
TRIB1		-1.8474231	
ZNF679		-1.8510796	
BCL2L15		-1.8512996	
INTS4P2		-1.8514488	
CCDC154		-1.8516468	
TRIO		-1.851669	
CACNB1		-1.8519249	
SPSB3		-1.8524095	
STOM		-1.8528154	
FNDC11		-1.8532014	
SNORA74B		-1.8532436	
SLC26A6		-1.8534044	
SLC52A1		-1.8535378	
LINC00908		-1.8535395	
KCNMA1		-1.8535553	
PAX8-AS1		-1.8540907	
SECTM1		-1.8541956	
FAM53B		-1.8546791	
GFOD1		-1.8547161	
SNORA22B		-1.8550713	
LINC01599		-1.8560531	
NETO1		-1.8563739	
PREX2		-1.8566046	
ENKD1		-1.8586775	
IMPDH1		-1.8588204	
ESR2		-1.8590901	
HSD52		-1.8601489	
RHCE		-1.860535	
H3C1		-1.8605922	
MAFA		-1.8608217	
AVPR1A		-1.8614734	
SLC25A10		-1.8625249	
C3orf80		-1.8626882	
TIMM29		-1.8638848	
CORO7-PAM16		-1.8640147	
ROR2		-1.8645495	
NCF2		-1.86458	
LINC03122		-1.8647692	
GOLGA6L26		-1.8649548	
LINC00574		-1.8649827	
CCDC92B		-1.8650237	
NR4A2		-1.865581	
TMEM161A		-1.8657756	
SLC5A3		-1.8660749	
ZNF787		-1.8661249	
METTL26		-1.8661672	
RN7SL731P		-1.8667542	
SNORA50B		-1.866903	
SMPD4BP		-1.8676466	
KCNA7		-1.8687801	
SLITRK4		-1.8690991	
PCDHB3		-1.8698566	
ANKRD33BP1		-1.8702817	
LONRF3		-1.8704855	
LOC124900476		-1.8709428	
SEMA4A		-1.8718346	
LINC02984		-1.8729349	
LOXL4		-1.8739167	
ATG2A		-1.8741561	
FAM229A		-1.8743769	
ACY3		-1.8744915	
CD274		-1.8746456	
H1-5		-1.8748002	
PLBD1-AS1		-1.8750486	
MILR1		-1.8764522	
ALG3		-1.8771361	
MKNK2		-1.8774943	
BACE2		-1.8775666	
LOC124906232		-1.8776549	
MATN1		-1.8779283	
TRMT2A		-1.8781354	
LINC01182		-1.8782225	
KRT8P39		-1.8784533	
LOC124902005		-1.8788898	
CD72		-1.8793682	
SIGLEC10		-1.8795757	
MOB3C		-1.8796266	
LOC107986669		-1.881282	
C2orf74-DT		-1.8818836	
PDIA3		-1.8821952	
RNF112		-1.8826137	
WNT16		-1.8831394	
HOMER3		-1.8833202	
BHMT2		-1.8833945	
PRRG1		-1.883458	
GPR4		-1.8838092	
LOC101928525		-1.885334	
PLCD1		-1.8856987	
CNTN1		-1.8866313	
SHC1		-1.8866591	
OTUB2		-1.88683	
ISOC2		-1.8869643	
ACRBP		-1.8877137	
SAC3D1		-1.8892027	
ETS1		-1.8901343	
CHRDL2		-1.8908982	
STARD4-AS1		-1.8912712	
LINC01843		-1.8914828	
CSGALNACT2-DT		-1.8920174	
PALM2AKAP2		-1.8921288	
HSD3B7		-1.892656	
BASP1		-1.8931451	
NANOG		-1.8933668	
KLHL29		-1.8934511	
PTAFR		-1.8936373	
PGAP6		-1.894116	
KLHL17		-1.8943386	
MMACHC		-1.8945655	
PPFIA2		-1.8946931	
PPDPFL		-1.8947947	
MISP3		-1.8948789	
SQSTM1		-1.8949691	
IL1B		-1.8951904	
RNF208		-1.895233	
H2BC26		-1.8953831	
SV2B		-1.8965999	
PRKCB		-1.8968896	
S100A4		-1.8978858	
PCDHGB3		-1.898429	
LOC124903372		-1.8989903	
IFFO1		-1.9004749	
BOLA1		-1.9009926	
LINC00970		-1.9011166	
LINC01583		-1.901843	
MYH7B		-1.9033252	
H1-10		-1.9044436	
RBCK1		-1.9046552	
GFRA2		-1.904689	
LINC-PINT		-1.9051274	
N4BP2L2-IT2		-1.9054942	
SSH3		-1.9055078	
ZNF524		-1.9058752	
OXCT2P1		-1.9059565	
CFAP157		-1.906064	
TRIM43		-1.9063278	
CIRBP-AS1		-1.9063681	
RELL2		-1.9066749	
H2BC4		-1.906849	
HOXB6		-1.9068519	
WDR26		-1.9070418	
SLC39A13		-1.9081109	
PRSS12		-1.9088693	
SH3GL2		-1.9092861	
C8orf82		-1.9095953	
CYP4F11		-1.9102187	
H3C14		-1.9120327	
EGLN3		-1.9128224	
ACSS2		-1.9131234	
FES		-1.9143257	
ARHGAP22		-1.9152513	
LGALS3BP		-1.9158587	
MDN1		-1.9162034	
RSAD2		-1.9164066	
AATK		-1.9165299	
OCEL1		-1.9165591	
OR56A4		-1.916585	
HSD17B8		-1.9169475	
PADI3		-1.9171518	
SCARNA5		-1.9177991	
PPP4R4		-1.9188994	
PIGR		-1.9193451	
IL17RC		-1.9195217	
SLC9A5		-1.9205743	
CDS1		-1.9206395	
LOC400499		-1.9208635	
CELSR3		-1.9212736	
GGT6		-1.9213923	
ADAMTS7		-1.92155	
C10orf55		-1.9225193	
YTHDF3-DT		-1.9236434	
SOX3		-1.9236884	
SNHG4		-1.9237148	
HAPLN2		-1.9238712	
NIBAN1		-1.9242762	
LIMK1		-1.9249377	
PRANCR		-1.9255418	
RALGAPA1P1		-1.9261215	
GSTO2		-1.9274988	
PCDHGB9P		-1.927817	
GOLGA6B		-1.9278635	
LBX2		-1.9288646	
MS4A4E		-1.9289834	
ASPHD1		-1.9293647	
CCDC188		-1.929601	
PMS2P3		-1.9305332	
HOXC11		-1.9309129	
MXRA5		-1.9320834	
DCN		-1.9322255	
CNR2		-1.9322445	
SLC7A8		-1.9333868	
PHYHD1		-1.9334906	
CATSPER2P1		-1.9335167	
HSPA6		-1.9337469	
KANK3		-1.9343742	
HIF3A		-1.9349358	
PARTICL		-1.9375803	
WNT10A		-1.9377829	
MYC		-1.9379588	
MINDY2-DT		-1.9380889	
MMP23B		-1.9381819	
CRTAP		-1.9384588	
H2AC8		-1.938971	
SREBF1		-1.9393193	
PPCS		-1.939676	
COQ8A		-1.9396796	
TRAF1		-1.9400249	
SCN1A-AS1		-1.9407293	
ATP5F1D		-1.9424126	
HSPB6		-1.9426019	
ODAD1		-1.9429667	
DUXAP8		-1.9430476	
ARHGAP44		-1.945144	
LIN28A		-1.9456376	
ZNF837		-1.9458774	
BST1		-1.9464164	
RASSF1-AS1		-1.9473618	
TCF12-DT		-1.9493144	
PNPLA6		-1.9498404	
SMARCA5-AS1		-1.9508656	
RABEP2		-1.9514017	
SLFN14		-1.9515145	
GGACT		-1.9533025	
NIFK-AS1		-1.9533794	
TMEM175		-1.9533931	
TAP1		-1.9538505	
EME2		-1.9565454	
B4GALNT1		-1.957533	
WNT9A		-1.9581262	
LOC124904048		-1.9581636	
C11orf96		-1.9582217	
MRGPRF		-1.9595498	
CYP1B1-AS1		-1.9605801	
PAPPA		-1.961572	
NPTN-IT1		-1.9622163	
SPDYE1		-1.9623682	
GABRR2		-1.9626501	
LOC103171574		-1.9628043	
DYNC1H1		-1.9633251	
NOS2P3		-1.9635522	
SLC46A3		-1.9643105	
KIAA1549L		-1.9662927	
LIMS3		-1.9664707	
GCHFR		-1.9667237	
MRPL20-AS1		-1.96747	
INGX		-1.9680618	
CHPF		-1.9684349	
CDCP1		-1.9687573	
HOXD1		-1.9693499	
H3-7		-1.9702466	
PLK5		-1.9709839	
HCFC1R1		-1.9710958	
SEC14L5		-1.9714391	
ENTREP3		-1.9725236	
LINC00939		-1.972693	
BOP1		-1.9736911	
LINC00189		-1.9740229	
CPZ		-1.9741069	
CD109		-1.9746017	
SCUBE1		-1.974889	
EFHD2-AS1		-1.975208	
SOWAHCP5		-1.9763007	
TMEM223		-1.9764004	
STEAP4		-1.976462	
SNORA31		-1.9766517	
UNKL		-1.9773031	
PCDHGA5		-1.9773437	
SDSL		-1.977522	
CHCHD10		-1.9779137	
LYST		-1.9784392	
RIT2		-1.9793706	
CCK		-1.9800341	
NTRK2		-1.980609	
ITGA4		-1.9807678	
OPRD1		-1.9807782	
CYB5R1		-1.9814503	
PTGDS		-1.9814625	
GBGT1		-1.981756	
HSPA2		-1.9824064	
ELMO3		-1.9837002	
LOC102723566		-1.9841172	
GAK		-1.9845622	
NUDT22		-1.9848659	
FKBP6P2		-1.9851085	
SCART1		-1.985662	
HAGHL		-1.9859468	
MARVELD2		-1.9862427	
REEP6		-1.9864315	
OR10H1		-1.9865571	
RAET1G		-1.9865694	
CHKB-CPT1B		-1.9869666	
C1orf220		-1.9874265	
PNPLA7		-1.9874505	
HBA1		-1.9885403	
LRRC14B		-1.9886637	
MARCHF3		-1.9889972	
PCDHGB1		-1.9890172	
HAVCR2		-1.9894074	
INF2		-1.9895173	
MAMDC4		-1.9901618	
AHNAK		-1.9906408	
GZMB		-1.9917548	
H2AC7		-1.9917974	
FCHSD1		-1.9921536	
BBS7-DT		-1.9927181	
PTGER1		-1.9939157	
RBAK-RBAKDN		-1.9945824	
HSD17B1		-1.995045	
APRG1		-1.9960326	
CITED4		-1.9971207	
RNU5E-1		-1.9972732	
NCKAP5L		-1.9977181	
SPDYA		-1.9980729	
ARMC5		-1.9996843	
ANO7		-1.9997575	
LOXL2		-2.000449	
LINC02709		-2.0006354	
GZMM		-2.0007424	
H3C10		-2.0013216	
LRRD1		-2.0021434	
ARID1A		-2.002208	
ZNF579		-2.0022836	
H3C11		-2.0023189	
MARCHF1		-2.0029001	
ORAI1		-2.0036218	
MTX1LP		-2.003871	
DTX2		-2.005373	
SUSD5		-2.0063107	
CPLX1		-2.0068884	
MIIP		-2.0073848	
THAP7		-2.007501	
FBXW4P1		-2.0085788	
STAC		-2.0086389	
PEX16		-2.0095007	
ADCK2		-2.0111709	
ASH1L-AS1		-2.0136106	
ZC3H12B		-2.0138228	
SPATA2L		-2.0138378	
KCNK3		-2.0142467	
TPM2		-2.0144897	
NOP53		-2.0160832	
HTRA3		-2.0161617	
H2AC14		-2.0162537	
ST6GAL2		-2.0168023	
KCNQ1OT1		-2.0172634	
RGS10		-2.017417	
ZNF718		-2.0187025	
KRT17		-2.019259	
FAM167A		-2.0192986	
TMEM106A		-2.0197916	
IL22RA1		-2.02034	
FRG2		-2.0209901	
HCG25		-2.021036	
MIR3677HG		-2.022691	
NALCN		-2.0228548	
LINC01562		-2.023444	
H4C16		-2.0249746	
DOHH		-2.0249937	
RRAS		-2.0253303	
H2AC4		-2.0254526	
BLVRB		-2.0261416	
H4C4		-2.0268579	
FBN1		-2.0270047	
METTL14-DT		-2.0273688	
MT3		-2.028336	
FAM3A		-2.028639	
CRACR2B		-2.0297914	
LINC02444		-2.0298593	
CBLN4		-2.031398	
DOC2B		-2.0316026	
PUSL1		-2.0318415	
SCNN1D		-2.0320458	
FBXL22		-2.032599	
MAN2A1		-2.032974	
OR2M3		-2.0337093	
ESYT3		-2.0354836	
AQP7P2		-2.0355937	
RAET1E-AS1		-2.0356092	
SRRM3		-2.0360126	
MAN1B1-DT		-2.0363114	
NOCT		-2.0369136	
CXCL12		-2.0375223	
RNASE1		-2.037548	
FUOM		-2.0378003	
ABCC1		-2.03809	
NTN5		-2.038809	
LINC02043		-2.039375	
ODAPH		-2.0396655	
ANO4		-2.0400302	
HIC1		-2.0413368	
SLC9A2		-2.0414052	
ZBTB45		-2.0421615	
SLC45A1		-2.0433562	
ASB14		-2.0433726	
SV2C		-2.0438461	
DLK2		-2.044594	
NCMAP		-2.0456786	
CCDC39		-2.0457475	
ZRSR2P1		-2.046258	
NLRP1		-2.0463862	
TMEM44		-2.04654	
RASAL1		-2.0473225	
RNVU1-15		-2.0489783	
NUGGC		-2.0490444	
LOC105374468		-2.0508513	
HRH3		-2.051275	
ELF3		-2.051882	
PXDC1		-2.0521457	
CEP131		-2.0525863	
GACAT2		-2.0537865	
GYPC		-2.053975	
PRDM12		-2.0541053	
C4orf54		-2.0546088	
RGPD1		-2.0548632	
SCOC-AS1		-2.055414	
PADI2		-2.0558507	
PYGM		-2.059646	
MYLK		-2.0597637	
CD300LG		-2.0602858	
CAMKK1		-2.0609267	
SMIM10		-2.0614448	
ZNF414		-2.0615401	
TMEM183BP		-2.0622015	
PFN4		-2.0626113	
WWTR1-AS1		-2.0632539	
OTUD6A		-2.0642922	
TTC39C		-2.0647871	
RASGEF1A		-2.0649953	
FLT1		-2.0650878	
TGFBI		-2.0663784	
CLDN5		-2.0670676	
SLX9		-2.067219	
ARL9		-2.06724	
NR3C2		-2.0676887	
LINC01060		-2.067959	
COLCA1		-2.069706	
TLNRD1		-2.0701287	
NDN		-2.0712466	
SEC24D		-2.0734723	
IL18		-2.0751443	
LINC02594		-2.07522	
SCARNA11		-2.0753162	
LINC02076		-2.0761437	
HTR6		-2.0764337	
SNORA5C		-2.0774813	
TMEM86B		-2.0776877	
MKNK1		-2.0783026	
FAM131C		-2.0795934	
PROSER2		-2.079898	
MBLAC1		-2.0799973	
C3orf36		-2.081123	
ANKRD19P		-2.081707	
TOLLIP-DT		-2.082504	
CCDC74A		-2.0856323	
CDH7		-2.0862257	
FAM157A		-2.086329	
PTPRE		-2.0868895	
SCARNA3		-2.0869646	
ITGA3		-2.0870993	
SLC35E4		-2.0873582	
AFAP1L1		-2.0890272	
UFSP1		-2.089791	
STXBP2		-2.090896	
SNORA80E		-2.0912797	
GRM1		-2.0914092	
PARVB		-2.091816	
NAAA		-2.0926816	
LOC112268269		-2.0927646	
PER1		-2.094297	
RNASE10		-2.0944355	
MTCL1		-2.095069	
COX6B2		-2.096114	
PPP1R3G		-2.0978217	
CARD16		-2.097861	
TES		-2.09866	
DUS3L		-2.0989072	
RHOF		-2.0990038	
LAMC2		-2.0990925	
CBR1		-2.0996473	
TRAF7		-2.100177	
EXOSC4		-2.1015275	
DDIT4L		-2.1020923	
LSR		-2.102116	
ALG1L13P		-2.103073	
PML		-2.103155	
PIWIL2-DT		-2.1040757	
SNORA65		-2.1046345	
CCDC162P		-2.1054575	
SLC36A2		-2.1068077	
LINC01239		-2.106854	
NR1H2		-2.1081326	
H2AC11		-2.10821	
RP9P		-2.108366	
SSBP4		-2.1102462	
CAMK4		-2.1102927	
SNORD9		-2.1130357	
GDF1		-2.1137004	
LINC02908		-2.114051	
RN7SL121P		-2.114512	
IL7R		-2.1155272	
SLC6A6		-2.1157722	
RIPK4		-2.1166553	
FGF21		-2.1172116	
CDHR4		-2.1181085	
GTSE1-DT		-2.1185863	
SRRM2-AS1		-2.1190376	
P4HB		-2.1190426	
FLT3LG		-2.120251	
CADPS2		-2.1210115	
FOXD3		-2.121289	
ICAM5		-2.1218812	
VSTM4		-2.122364	
CHRNA3		-2.123516	
DPY19L3-DT		-2.1238186	
H3C2		-2.1245868	
LLGL2		-2.1267283	
PLIN4		-2.1269283	
MAN1A1		-2.1273646	
MYH9		-2.1274192	
MALT1-AS1		-2.1274195	
AATBC		-2.1277857	
ADAMTS2		-2.1292794	
HGF		-2.1293728	
RAB43		-2.1300168	
HEPN1		-2.1303935	
BNIP3P4		-2.130522	
NT5DC3		-2.131459	
PANX2		-2.1321225	
EDIL3		-2.13297	
PIWIL2		-2.1337788	
UBTD1		-2.1341472	
PABPC4		-2.1348436	
TMEM52		-2.1349614	
PHACTR3		-2.1352012	
EFHD2		-2.135517	
CEP250		-2.1356184	
ADAMTSL1		-2.1363304	
TMTC2		-2.1381252	
HCCS-DT		-2.1389735	
HAND2-AS1		-2.1411045	
RNF222		-2.1418645	
KIAA2013		-2.143127	
SSPOP		-2.1438622	
USP53		-2.1457915	
LOC124903183		-2.1458108	
MYO1D		-2.1460826	
SULT1B1		-2.1472578	
IFNE		-2.1472723	
CHTF18		-2.149384	
CRLF1		-2.1494608	
MGAT4C		-2.149506	
IFI27		-2.1495214	
LOC101928940		-2.149832	
RNU5A-1		-2.149851	
REX1BD		-2.1508658	
SLC37A2		-2.1515207	
HPDL		-2.1528342	
LINC02175		-2.1534863	
PFKFB3		-2.1543686	
GALNTL6		-2.1546762	
TBXA2R		-2.155006	
GPR157		-2.156102	
TIMM23B		-2.1584535	
H4C3		-2.1586206	
ANXA9		-2.158795	
MGST1		-2.158804	
RWDD3-DT		-2.159183	
LINC01783		-2.1596029	
PRMT5-DT		-2.162651	
AKR1C3		-2.1630995	
PCDHGA7		-2.163563	
CITED2		-2.1635926	
LOC105375614		-2.1636446	
NRTN		-2.1646724	
OR7D2		-2.1646729	
GOLGA4-AS1		-2.1650841	
LOC651337		-2.165829	
CBR3-AS1		-2.1661215	
MZT2B		-2.1669407	
SH3PXD2A		-2.1674025	
GPR65		-2.1675735	
BCAR1		-2.1697907	
RBM12B-AS1		-2.1700294	
KIAA0930		-2.170899	
HLA-F-AS1		-2.1709752	
RECQL4		-2.1714337	
BAG3		-2.1720092	
ERFL		-2.1722825	
SYNGR2		-2.172284	
NDUFS7		-2.172432	
YIPF2		-2.1729546	
