NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
HP_CHONDROSARCOMA	7		Rejected!	
HP_CHORDEE	18		Rejected!	
HP_CHOREA	250		Rejected!	
HP_CHOREOATHETOSIS	121		Rejected!	
HP_CHORIOCAPILLARIS_ATROPHY	8		Rejected!	
HP_CHORIOCARCINOMA	8		Rejected!	
HP_CHORIORETINAL_ATROPHY	43		Rejected!	
HP_CHORIORETINAL_COLOBOMA	51		Rejected!	
HP_CHORIORETINAL_DEGENERATION	53		Rejected!	
HP_CHORIORETINAL_DYSPLASIA	21		Rejected!	
HP_CHORIORETINAL_HYPOPIGMENTATION	10		Rejected!	
HP_CHOROIDAL_HEMANGIOMA	5		Rejected!	
HP_CHOROIDAL_NEOVASCULARIZATION	22		Rejected!	
HP_CHOROIDEREMIA	8		Rejected!	
HP_CHOROID_PLEXUS_CARCINOMA	5		Rejected!	
HP_CHOROID_PLEXUS_CYST	10		Rejected!	
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_CROSSLINKING_AGENTS	16		Rejected!	
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_IONIZING_RADIATION	13		Rejected!	
HP_CHROMOSOME_BREAKAGE	38		Rejected!	
HP_CHRONIC_AXONAL_NEUROPATHY	7		Rejected!	
HP_CHRONIC_BRONCHITIS	27		Rejected!	
HP_CHRONIC_CONSTIPATION	114		Rejected!	
HP_CHRONIC_CSF_LYMPHOCYTOSIS	9		Rejected!	
HP_CHRONIC_DIARRHEA	112		Rejected!	
HP_CHRONIC_FATIGUE	24		Rejected!	
HP_CHRONIC_FURUNCULOSIS	5		Rejected!	
HP_CHRONIC_GASTRITIS	5		Rejected!	
HP_CHRONIC_HEMOLYTIC_ANEMIA	6		Rejected!	
HP_CHRONIC_HEPATIC_FAILURE	14		Rejected!	
HP_CHRONIC_HEPATITIS	12		Rejected!	
HP_CHRONIC_HEPATITIS_DUE_TO_CRYPTOSPORIDIUM_INFECTION	5		Rejected!	
HP_CHRONIC_INFECTION	23		Rejected!	
HP_CHRONIC_KIDNEY_DISEASE	193		Rejected!	
HP_CHRONIC_LEUKEMIA	25		Rejected!	
HP_CHRONIC_LUNG_DISEASE	42		Rejected!	
HP_CHRONIC_LYMPHATIC_LEUKEMIA	15		Rejected!	
HP_CHRONIC_LYMPHOCYTIC_MENINGITIS	5		Rejected!	
HP_CHRONIC_MYELOGENOUS_LEUKEMIA	9		Rejected!	
HP_CHRONIC_NEUTROPENIA	10		Rejected!	
HP_CHRONIC_NONINFECTIOUS_LYMPHADENOPATHY	12		Rejected!	
HP_CHRONIC_ORAL_CANDIDIASIS	30		Rejected!	
HP_CHRONIC_OTITIS_MEDIA	163		Rejected!	
HP_CHRONIC_PAIN	6		Rejected!	
HP_CHRONIC_PANCREATITIS	5		Rejected!	
HP_CHRONIC_PULMONARY_OBSTRUCTION	38		Rejected!	
HP_CHRONIC_RHINITIS	61		Rejected!	
HP_CHRONIC_SINUSITIS	72		Rejected!	
HP_CHYLOTHORAX	18		Rejected!	
HP_CIGARETTE_PAPER_SCARS	10		Rejected!	
HP_CIRRHOSIS	165		Rejected!	
HP_CLASS_III_OBESITY	9		Rejected!	
HP_CLAW_HAND_DEFORMITY	8		Rejected!	
HP_CLEFT_ALA_NASI	5		Rejected!	
HP_CLEFT_LIP	215		Rejected!	
HP_CLEFT_PALATE	600	24		
HP_CLEFT_SOFT_PALATE	59		Rejected!	
HP_CLEFT_UPPER_LIP	155		Rejected!	
HP_CLINODACTYLY	561	16		
HP_CLINODACTYLY_OF_THE_2ND_FINGER	9		Rejected!	
HP_CLINODACTYLY_OF_THE_3RD_FINGER	7		Rejected!	
HP_CLINODACTYLY_OF_THE_5TH_TOE	13		Rejected!	
HP_CLITORAL_HYPERTROPHY	71		Rejected!	
HP_CLITORAL_HYPOPLASIA	32		Rejected!	
HP_CLONIC_SEIZURE	80		Rejected!	
HP_CLONUS	122		Rejected!	
HP_CLOSED_NEURAL_TUBE_DEFECT	81		Rejected!	
HP_CLOVERLEAF_SKULL	8		Rejected!	
HP_CLUBBING	151		Rejected!	
HP_CLUBBING_OF_FINGERS	39		Rejected!	
HP_CLUBBING_OF_TOES	30		Rejected!	
HP_CLUMSINESS	91		Rejected!	
HP_CNS_DEMYELINATION	48		Rejected!	
HP_CNS_HYPOMYELINATION	89		Rejected!	
HP_COARCTATION_OF_AORTA	150		Rejected!	
HP_COARSE_FACIAL_FEATURES	234		Rejected!	
HP_COARSE_HAIR	57		Rejected!	
HP_COCHLEAR_MALFORMATION	10		Rejected!	
HP_COGNITIVE_DISTORTION	34		Rejected!	
HP_COGNITIVE_IMPAIRMENT	1022	47		
HP_COGWHEEL_RIGIDITY	31		Rejected!	
HP_COILED_SPERM_FLAGELLA	32		Rejected!	
HP_COLDNESS	5		Rejected!	
HP_COLD_INDUCED_MUSCLE_CRAMPS	7		Rejected!	
HP_COLITIS	73		Rejected!	
HP_COLLECTIONISM	10		Rejected!	
HP_COLOBOMA	245		Rejected!	
HP_COLON_CANCER	41		Rejected!	
HP_COLORECTAL_POLYPOSIS	24		Rejected!	
HP_COLOR_VISION_DEFECT	147		Rejected!	
HP_COLOR_VISION_TEST_ABNORMALITY	10		Rejected!	
HP_COLPOCEPHALY	33		Rejected!	
HP_COMA	98		Rejected!	
HP_COMBINED_IMMUNODEFICIENCY	37		Rejected!	
HP_COMMON_ATRIUM	12		Rejected!	
HP_COMMUNICATING_HYDROCEPHALUS	21		Rejected!	
HP_COMPENSATED_HYPOTHYROIDISM	9		Rejected!	
HP_COMPENSATORY_HEAD_POSTURE	24		Rejected!	
HP_COMPLETE_ATRIOVENTRICULAR_CANAL_DEFECT	18		Rejected!	
HP_COMPLETE_DUPLICATION_OF_PHALANX_OF_HAND	13		Rejected!	
HP_COMPLETE_OR_NEAR_COMPLETE_ABSENCE_OF_SPECIFIC_ANTIBODY_RESPONSE_TO_TETANUS_VACCINE	8		Rejected!	
HP_COMPLETE_OR_NEAR_COMPLETE_ABSENCE_OF_SPECIFIC_ANTIBODY_RESPONSE_TO_UNCONJUGATED_PNEUMOCOCCUS_VACCINE	6		Rejected!	
HP_COMPLEX_FEBRILE_SEIZURE	16		Rejected!	
HP_COMPULSIVE_BEHAVIORS	159		Rejected!	
HP_CONCAVE_NAIL	18		Rejected!	
HP_CONCAVE_NASAL_RIDGE	22		Rejected!	
HP_CONCENTRIC_HYPERTROPHIC_CARDIOMYOPATHY	21		Rejected!	
HP_CONE_CONE_ROD_DYSTROPHY	55		Rejected!	
HP_CONE_SHAPED_EPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND	31		Rejected!	
HP_CONE_SHAPED_EPIPHYSIS	82		Rejected!	
HP_CONE_SHAPED_METACARPAL_EPIPHYSES	5		Rejected!	
HP_CONFETTI_LIKE_HYPOPIGMENTED_MACULES	9		Rejected!	
HP_CONFUSION	73		Rejected!	
HP_CONFUSIONAL_AROUSAL	9		Rejected!	
HP_CONGENITAL_ABNORMAL_HAIR_PATTERN	312		Rejected!	
HP_CONGENITAL_ADRENAL_HYPERPLASIA	5		Rejected!	
HP_CONGENITAL_BILATERAL_HIP_DISLOCATION	7		Rejected!	
HP_CONGENITAL_BLINDNESS	8		Rejected!	
HP_CONGENITAL_CONTRACTURE	165		Rejected!	
HP_CONGENITAL_DIAPHRAGMATIC_HERNIA	98		Rejected!	
HP_CONGENITAL_FIBROSIS_OF_EXTRAOCULAR_MUSCLES	6		Rejected!	
HP_CONGENITAL_FINGER_FLEXION_CONTRACTURES	11		Rejected!	
HP_CONGENITAL_GIANT_MELANOCYTIC_NEVUS	5		Rejected!	
HP_CONGENITAL_HEMOLYTIC_ANEMIA	8		Rejected!	
HP_CONGENITAL_HEPATIC_FIBROSIS	46		Rejected!	
HP_CONGENITAL_HIP_DISLOCATION	82		Rejected!	
HP_CONGENITAL_HYPOPLASTIC_ANEMIA	5		Rejected!	
HP_CONGENITAL_HYPOTHYROIDISM	32		Rejected!	
HP_CONGENITAL_ICHTHYOSIFORM_ERYTHRODERMA	33		Rejected!	
HP_CONGENITAL_LARYNGEAL_STRIDOR	8		Rejected!	
HP_CONGENITAL_LOCALIZED_ABSENCE_OF_SKIN	9		Rejected!	
HP_CONGENITAL_MALFORMATION_OF_THE_GREAT_ARTERIES	524	15		
HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART	97		Rejected!	
HP_CONGENITAL_MUSCULAR_TORTICOLLIS	7		Rejected!	
HP_CONGENITAL_NONBULLOUS_ICHTHYOSIFORM_ERYTHRODERMA	24		Rejected!	
HP_CONGENITAL_NYSTAGMUS	21		Rejected!	
HP_CONGENITAL_ONSET	1067	48		
HP_CONGENITAL_POSTERIOR_URETHRAL_VALVE	9		Rejected!	
HP_CONGENITAL_PTOSIS	5		Rejected!	
HP_CONGENITAL_SENSORINEURAL_HEARING_IMPAIRMENT	57		Rejected!	
HP_CONGENITAL_STATIONARY_NIGHT_BLINDNESS	21		Rejected!	
HP_CONGENITAL_THROMBOCYTOPENIA	6		Rejected!	
HP_CONGESTIVE_HEART_FAILURE	264		Rejected!	
HP_CONICAL_INCISOR	38		Rejected!	
HP_CONICAL_TOOTH	54		Rejected!	
HP_CONJUGATED_HYPERBILIRUBINEMIA	36		Rejected!	
HP_CONJUNCTIVAL_HAMARTOMA	11		Rejected!	
HP_CONJUNCTIVAL_HYPEREMIA	5		Rejected!	
HP_CONJUNCTIVAL_ICTERUS	7		Rejected!	
HP_CONNECTIVE_TISSUE_NEVI	6		Rejected!	
HP_CONSPICUOUSLY_HAPPY_DISPOSITION	7		Rejected!	
HP_CONSTIPATION	465	22		
HP_CONSTITUTIONAL_SYMPTOM	1266	69		
HP_CONSTRICTION_OF_PERIPHERAL_VISUAL_FIELD	141		Rejected!	
HP_CONTINUOUS_SPIKE_AND_WAVES_DURING_SLOW_SLEEP	10		Rejected!	
HP_CONTRACTURE_OF_THE_DISTAL_INTERPHALANGEAL_JOINT_OF_THE_FINGERS	6		Rejected!	
HP_CONTRACTURE_OF_THE_PROXIMAL_INTERPHALANGEAL_JOINT_OF_THE_3RD_FINGER	7		Rejected!	
HP_CONTRACTURE_OF_THE_PROXIMAL_INTERPHALANGEAL_JOINT_OF_THE_4TH_FINGER	5		Rejected!	
HP_CONTRACTURE_OF_THE_PROXIMAL_INTERPHALANGEAL_JOINT_OF_THE_5TH_FINGER	5		Rejected!	
HP_CONVEX_NASAL_RIDGE	91		Rejected!	
HP_CONVULSIVE_STATUS_EPILEPTICUS	8		Rejected!	
HP_COOMBS_POSITIVE_HEMOLYTIC_ANEMIA	10		Rejected!	
HP_CORNEAL_DYSTROPHY	35		Rejected!	
HP_CORNEAL_EROSION	46		Rejected!	
HP_CORNEAL_GUTTATA	6		Rejected!	
HP_CORNEAL_NEOVASCULARIZATION	25		Rejected!	
HP_CORNEAL_OPACITY	281		Rejected!	
HP_CORNEAL_SCARRING	21		Rejected!	
HP_CORNEAL_STROMAL_EDEMA	11		Rejected!	
HP_CORNEAL_ULCERATION	22		Rejected!	
HP_CORONAL_CLEFT_VERTEBRAE	18		Rejected!	
HP_CORONAL_CRANIOSYNOSTOSIS	31		Rejected!	
HP_CORONARY_ARTERY_ANEURYSM	7		Rejected!	
HP_CORONARY_ARTERY_ATHEROSCLEROSIS	53		Rejected!	
HP_CORONARY_ARTERY_STENOSIS	6		Rejected!	
HP_CORPUS_CALLOSUM_ATROPHY	39		Rejected!	
HP_CORTICAL_CATARACT	11		Rejected!	
HP_CORTICAL_DYSPLASIA	54		Rejected!	
HP_CORTICAL_MYOCLONUS	14		Rejected!	
HP_CORTICAL_SCLEROSIS	5		Rejected!	
HP_CORTICAL_THICKENING_OF_LONG_BONE_DIAPHYSES	5		Rejected!	
HP_COR_PULMONALE	14		Rejected!	
HP_COUGH	160		Rejected!	
HP_COXA_VALGA	93		Rejected!	
HP_COXA_VARA	66		Rejected!	
HP_CRACKLES	25		Rejected!	
HP_CRANIAL_ASYMMETRY	16		Rejected!	
HP_CRANIAL_HYPEROSTOSIS	44		Rejected!	
HP_CRANIAL_NERVE_COMPRESSION	51		Rejected!	
HP_CRANIAL_NERVE_PARALYSIS	284		Rejected!	
HP_CRANIOFACIAL_ASYMMETRY	6		Rejected!	
HP_CRANIOFACIAL_DISPROPORTION	6		Rejected!	
HP_CRANIOFACIAL_DYSOSTOSIS	9		Rejected!	
HP_CRANIOFACIAL_HYPEROSTOSIS	27		Rejected!	
HP_CRANIOFACIAL_OSTEOSCLEROSIS	15		Rejected!	
HP_CRANIOSYNOSTOSIS	183		Rejected!	
HP_CROHN_S_DISEASE	15		Rejected!	
HP_CROSSED_FUSED_RENAL_ECTOPIA	12		Rejected!	
HP_CRUMPLED_EAR	6		Rejected!	
HP_CRUMPLED_LONG_BONES	6		Rejected!	
HP_CRYPTOPHTHALMOS	6		Rejected!	
HP_CRYPTORCHIDISM	766	21		
HP_CRYPTOZOOSPERMIA	6		Rejected!	
HP_CSF_LYMPHOCYTIC_PLEIOCYTOSIS	19		Rejected!	
HP_CSF_PLEOCYTOSIS	25		Rejected!	
HP_CUBITUS_VALGUS	52		Rejected!	
HP_CUPPED_EAR	68		Rejected!	
HP_CUPPED_RIBS	29		Rejected!	
HP_CURLY_EYELASHES	15		Rejected!	
HP_CURLY_HAIR	36		Rejected!	
HP_CURVILINEAR_INTRACELLULAR_ACCUMULATION_OF_AUTOFLUORESCENT_LIPOPIGMENT_STORAGE_MATERIAL	11		Rejected!	
HP_CUTANEOUS_ABSCESS	29		Rejected!	
HP_CUTANEOUS_AMYLOIDOSIS	6		Rejected!	
HP_CUTANEOUS_ANERGY	6		Rejected!	
HP_CUTANEOUS_CYST	22		Rejected!	
HP_CUTANEOUS_FINGER_SYNDACTYLY	34		Rejected!	
HP_CUTANEOUS_MELANOMA	19		Rejected!	
HP_CUTANEOUS_PHOTOSENSITIVITY	117		Rejected!	
HP_CUTANEOUS_SYNDACTYLY	79		Rejected!	
HP_CUTANEOUS_SYNDACTYLY_OF_TOES	35		Rejected!	
HP_CUTIS_LAXA	131		Rejected!	
HP_CUTIS_MARMORATA	72		Rejected!	
HP_CYANOSIS	113		Rejected!	
HP_CYANOTIC_EPISODE	8		Rejected!	
HP_CYCLOPIA	22		Rejected!	
HP_CYSTATHIONINEMIA	5		Rejected!	
HP_CYSTIC_HYGROMA	52		Rejected!	
HP_CYSTIC_LIVER_DISEASE	41		Rejected!	
HP_CYSTIC_RENAL_DYSPLASIA	8		Rejected!	
HP_CYSTINURIA	6		Rejected!	
HP_CYSTOID_MACULAR_EDEMA	19		Rejected!	
HP_CYTOCHROME_C_OXIDASE_NEGATIVE_MUSCLE_FIBERS	32		Rejected!	
HP_DACRYOCYSTITIS	8		Rejected!	
HP_DARK_URINE	15		Rejected!	
HP_DEATH_IN_ADOLESCENCE	23		Rejected!	
HP_DEATH_IN_ADULTHOOD	49		Rejected!	
HP_DEATH_IN_CHILDHOOD	131		Rejected!	
HP_DEATH_IN_INFANCY	250		Rejected!	
HP_DECEREBRATE_RIGIDITY	5		Rejected!	
HP_DECREASED_ABSENT_ANKLE_REFLEXES	48		Rejected!	
HP_DECREASED_ACHILLES_REFLEX	10		Rejected!	
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_ATP_SYNTHASE_COMPLEX	12		Rejected!	
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I	98		Rejected!	
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_II	14		Rejected!	
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_III	43		Rejected!	
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_IV	66		Rejected!	
HP_DECREASED_ACTIVITY_OF_NADPH_OXIDASE	5		Rejected!	
HP_DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX	11		Rejected!	
HP_DECREASED_ADIPOSE_TISSUE	51		Rejected!	
HP_DECREASED_AMPLITUDE_OF_SENSORY_ACTION_POTENTIALS	24		Rejected!	
HP_DECREASED_BODY_MASS_INDEX	23		Rejected!	
HP_DECREASED_BODY_WEIGHT	1578	65		
HP_DECREASED_CALVARIAL_OSSIFICATION	17		Rejected!	
HP_DECREASED_CD4_CD8_RATIO	10		Rejected!	
HP_DECREASED_CERVICAL_SPINE_FLEXION_DUE_TO_CONTRACTURES_OF_POSTERIOR_CERVICAL_MUSCLES	7		Rejected!	
HP_DECREASED_CERVICAL_SPINE_MOBILITY	15		Rejected!	
HP_DECREASED_CIRCULATING_ACTH_CONCENTRATION	29		Rejected!	
HP_DECREASED_CIRCULATING_ADENOSYLCOBALAMIN_CONCENTRATION	7		Rejected!	
HP_DECREASED_CIRCULATING_ALDOSTERONE_LEVEL	19		Rejected!	
HP_DECREASED_CIRCULATING_ANDROGEN_CONCENTRATION	69		Rejected!	
HP_DECREASED_CIRCULATING_ANTIBODY_LEVEL	208		Rejected!	
HP_DECREASED_CIRCULATING_BETA_2_MICROGLOBULIN_LEVEL	5		Rejected!	
HP_DECREASED_CIRCULATING_CARNITINE_CONCENTRATION	23		Rejected!	
HP_DECREASED_CIRCULATING_CERULOPLASMIN_CONCENTRATION	9		Rejected!	
HP_DECREASED_CIRCULATING_COMPLEMENT_C3_CONCENTRATION	43		Rejected!	
HP_DECREASED_CIRCULATING_COMPLEMENT_C4_CONCENTRATION	35		Rejected!	
HP_DECREASED_CIRCULATING_COMPLEMENT_FACTOR_B_CONCENTRATION	5		Rejected!	
HP_DECREASED_CIRCULATING_COMPLEMENT_FACTOR_I_CONCENTRATION	5		Rejected!	
HP_DECREASED_CIRCULATING_COPPER_CONCENTRATION	8		Rejected!	
HP_DECREASED_CIRCULATING_CORTISOL_LEVEL	34		Rejected!	
HP_DECREASED_CIRCULATING_DEHYDROEPIANDROSTERONE_CONCENTRATION	7		Rejected!	
HP_DECREASED_CIRCULATING_FOLLICLE_STIMULATING_HORMONE_CONCENTRATION	31		Rejected!	
HP_DECREASED_CIRCULATING_FREE_T3	5		Rejected!	
HP_DECREASED_CIRCULATING_FREE_T4_CONCENTRATION	6		Rejected!	
HP_DECREASED_CIRCULATING_GONADOTROPIN_CONCENTRATION	38		Rejected!	
HP_DECREASED_CIRCULATING_IGA_LEVEL	80		Rejected!	
HP_DECREASED_CIRCULATING_IGE	8		Rejected!	
HP_DECREASED_CIRCULATING_IGG2_LEVEL	8		Rejected!	
HP_DECREASED_CIRCULATING_IGG_SUBCLASS_LEVEL	11		Rejected!	
HP_DECREASED_CIRCULATING_IRON_CONCENTRATION	7		Rejected!	
HP_DECREASED_CIRCULATING_METHYLCOBALAMIN_CONCENTRATION	8		Rejected!	
HP_DECREASED_CIRCULATING_PARATHYROID_HORMONE_LEVEL	10		Rejected!	
HP_DECREASED_CIRCULATING_PREALBUMIN_CONCENTRATION	5		Rejected!	
HP_DECREASED_CIRCULATING_RENIN_LEVEL	12		Rejected!	
HP_DECREASED_CIRCULATING_TERMINAL_COMPLEMENT_COMPONENT_CONCENTRATION	6		Rejected!	
HP_DECREASED_CIRCULATING_TOTAL_IGA	8		Rejected!	
HP_DECREASED_CIRCULATING_TOTAL_IGG	9		Rejected!	
HP_DECREASED_CIRCULATING_TOTAL_IGM	76		Rejected!	
HP_DECREASED_CIRCULATING_VITAMIN_B12_CONCENTRATION	10		Rejected!	
HP_DECREASED_CIRCULATING_VITAMIN_D_CONCENTRATION	34		Rejected!	
HP_DECREASED_COMPOUND_MUSCLE_ACTION_POTENTIAL_AMPLITUDE	15		Rejected!	
HP_DECREASED_CORNEAL_REFLEX	11		Rejected!	
HP_DECREASED_CORNEAL_SENSATION	5		Rejected!	
HP_DECREASED_DISTAL_SENSORY_NERVE_ACTION_POTENTIAL	9		Rejected!	
HP_DECREASED_DLCO	26		Rejected!	
HP_DECREASED_EOSINOPHIL_COUNT	9		Rejected!	
HP_DECREASED_FACIAL_EXPRESSION	150		Rejected!	
HP_DECREASED_FERTILITY	377	15		
HP_DECREASED_FERTILITY_IN_FEMALES	104		Rejected!	
HP_DECREASED_FERTILITY_IN_MALES	236		Rejected!	
HP_DECREASED_HEAD_CIRCUMFERENCE	1344	42		
HP_DECREASED_HIP_ABDUCTION	7		Rejected!	
HP_DECREASED_LACRIMATION	27		Rejected!	
HP_DECREASED_LDL_CHOLESTEROL_CONCENTRATION	13		Rejected!	
HP_DECREASED_LIBIDO	11		Rejected!	
HP_DECREASED_LIGHT_AND_DARK_ADAPTED_ELECTRORETINOGRAM_AMPLITUDE	16		Rejected!	
HP_DECREASED_LYMPHOCYTE_APOPTOSIS	6		Rejected!	
HP_DECREASED_LYMPHOCYTE_PROLIFERATION_IN_RESPONSE_TO_ANTI_CD3	10		Rejected!	
HP_DECREASED_LYMPHOCYTE_PROLIFERATION_IN_RESPONSE_TO_MITOGEN	29		Rejected!	
HP_DECREASED_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION	6		Rejected!	
HP_DECREASED_MEAN_CORPUSCULAR_VOLUME	11		Rejected!	
HP_DECREASED_METHYLMALONYL_COA_MUTASE_ACTIVITY	5		Rejected!	
HP_DECREASED_MINIATURE_ENDPLATE_POTENTIALS	13		Rejected!	
HP_DECREASED_MUSCLE_MASS	61		Rejected!	
HP_DECREASED_NASAL_NITRIC_OXIDE	29		Rejected!	
HP_DECREASED_NUMBER_OF_LARGE_PERIPHERAL_MYELINATED_NERVE_FIBERS	20		Rejected!	
HP_DECREASED_NUMBER_OF_PERIPHERAL_MYELINATED_NERVE_FIBERS	50		Rejected!	
HP_DECREASED_PALMAR_CREASES	5		Rejected!	
HP_DECREASED_PATELLAR_REFLEX	9		Rejected!	
HP_DECREASED_PROPORTION_OF_CD3_POSITIVE_T_CELLS	10		Rejected!	
HP_DECREASED_PROPORTION_OF_CD8_POSITIVE_T_CELLS	11		Rejected!	
HP_DECREASED_PROPORTION_OF_NAIVE_T_CELLS	5		Rejected!	
HP_DECREASED_SERUM_CREATININE	5		Rejected!	
HP_DECREASED_SERUM_INSULIN_LIKE_GROWTH_FACTOR_1	23		Rejected!	
HP_DECREASED_SERUM_LEPTIN	11		Rejected!	
HP_DECREASED_SERUM_ZINC	5		Rejected!	
HP_DECREASED_SIZE_OF_NERVE_TERMINALS	15		Rejected!	
HP_DECREASED_SKULL_OSSIFICATION	39		Rejected!	
HP_DECREASED_SPECIFIC_ANTIBODY_RESPONSE_TO_POLYSACCHARIDE_VACCINE	14		Rejected!	
HP_DECREASED_SPECIFIC_ANTIBODY_RESPONSE_TO_PROTEIN_CONJUGATED_POLYSACCHARIDE_VACCINE	5		Rejected!	
HP_DECREASED_SPECIFIC_ANTIBODY_RESPONSE_TO_PROTEIN_VACCINE	14		Rejected!	
HP_DECREASED_SPECIFIC_ANTIBODY_RESPONSE_TO_VACCINATION	34		Rejected!	
HP_DECREASED_SPECIFIC_ANTI_POLYSACCHARIDE_ANTIBODY_LEVEL	9		Rejected!	
HP_DECREASED_SPECIFIC_PNEUMOCOCCAL_ANTIBODY_LEVEL	9		Rejected!	
HP_DECREASED_TESTICULAR_SIZE	188		Rejected!	
HP_DECREASED_THALAMIC_VOLUME	10		Rejected!	
HP_DECREASED_THYROID_STIMULATING_HORMONE_LEVEL	12		Rejected!	
HP_DECREASED_URINARY_POTASSIUM	6		Rejected!	
HP_DECREASED_URINE_OUTPUT	30		Rejected!	
HP_DECREASED_VIGILANCE	10		Rejected!	
HP_DEEPLY_SET_EYE	260		Rejected!	
HP_DEEP_PALMAR_CREASE	31		Rejected!	
HP_DEEP_PHILTRUM	73		Rejected!	
HP_DEEP_PLANTAR_CREASES	20		Rejected!	
HP_DEEP_SET_NAILS	6		Rejected!	
HP_DEEP_VENOUS_THROMBOSIS	21		Rejected!	
HP_DEFECTIVE_DNA_REPAIR_AFTER_ULTRAVIOLET_RADIATION_DAMAGE	15		Rejected!	
HP_DEFECTIVE_T_CELL_PROLIFERATION	8		Rejected!	
HP_DEFICIENT_EXCISION_OF_UV_INDUCED_PYRIMIDINE_DIMERS_IN_DNA	5		Rejected!	
HP_DEFICIT_IN_GRAMMAR	9		Rejected!	
HP_DEFICIT_IN_PHONOLOGIC_SHORT_TERM_MEMORY	5		Rejected!	
HP_DEFORMED_RIB_CAGE	8		Rejected!	
HP_DEFORMED_SELLA_TURCICA	20		Rejected!	
HP_DEFORMED_TARSAL_BONES	14		Rejected!	
HP_DEGENERATION_OF_THE_LATERAL_CORTICOSPINAL_TRACTS	22		Rejected!	
HP_DEGENERATION_OF_THE_STRIATUM	13		Rejected!	
HP_DEHYDRATION	106		Rejected!	
HP_DEJA_VU_AURA	7		Rejected!	
HP_DELAYED_ABILITY_TO_CRAWL	8		Rejected!	
HP_DELAYED_ABILITY_TO_ROLL_OVER	16		Rejected!	
HP_DELAYED_ABILITY_TO_SIT	86		Rejected!	
HP_DELAYED_ABILITY_TO_STAND	17		Rejected!	
HP_DELAYED_ABILITY_TO_WALK	291		Rejected!	
HP_DELAYED_BRAINSTEM_AUDITORY_EVOKED_RESPONSE_CONDUCTION_TIME	5		Rejected!	
HP_DELAYED_CLOSURE_OF_THE_ANTERIOR_FONTANELLE	35		Rejected!	
HP_DELAYED_CNS_MYELINATION	196		Rejected!	
HP_DELAYED_CRANIAL_SUTURE_CLOSURE	97		Rejected!	
HP_DELAYED_EARLY_CHILDHOOD_SOCIAL_MILESTONE_DEVELOPMENT	21		Rejected!	
HP_DELAYED_EPIPHYSEAL_OSSIFICATION	40		Rejected!	
HP_DELAYED_ERUPTION_OF_PERMANENT_TEETH	33		Rejected!	
HP_DELAYED_ERUPTION_OF_PRIMARY_TEETH	16		Rejected!	
HP_DELAYED_ERUPTION_OF_TEETH	172		Rejected!	
HP_DELAYED_FINE_MOTOR_DEVELOPMENT	48		Rejected!	
HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	468		Rejected!	
HP_DELAYED_MENARCHE	23		Rejected!	
HP_DELAYED_MYELINATION	279		Rejected!	
HP_DELAYED_OSSIFICATION_OF_CARPAL_BONES	17		Rejected!	
HP_DELAYED_PROXIMAL_FEMORAL_EPIPHYSEAL_OSSIFICATION	17		Rejected!	
HP_DELAYED_PUBERTY	209		Rejected!	
HP_DELAYED_PUBIC_BONE_OSSIFICATION	7		Rejected!	
HP_DELAYED_SOMATOSENSORY_CENTRAL_CONDUCTION_TIME	5		Rejected!	
HP_DELAYED_UMBILICAL_CORD_SEPARATION	5		Rejected!	
HP_DELIRIUM	9		Rejected!	
HP_DELUSION	30		Rejected!	
HP_DEMENTIA	229		Rejected!	
HP_DEMYELINATING_MOTOR_NEUROPATHY	6		Rejected!	
HP_DEMYELINATING_PERIPHERAL_NEUROPATHY	64		Rejected!	
HP_DENTAL_CROWDING	141		Rejected!	
HP_DENTAL_ENAMEL_PITS	8		Rejected!	
HP_DENTAL_MALOCCLUSION	146		Rejected!	
HP_DEPLETION_OF_MITOCHONDRIAL_DNA_IN_MUSCLE_TISSUE	18		Rejected!	
HP_DEPOSITS_IMMUNOREACTIVE_TO_BETA_AMYLOID_PROTEIN	9		Rejected!	
HP_DEPRESSED_NASAL_BRIDGE	603	21		
HP_DEPRESSED_NASAL_RIDGE	125		Rejected!	
HP_DEPRESSED_NASAL_TIP	28		Rejected!	
HP_DEPRESSION	443	20		
HP_DERMAL_ATROPHY	103		Rejected!	
HP_DERMAL_TRANSLUCENCY	26		Rejected!	
HP_DERMATAN_SULFATE_EXCRETION_IN_URINE	5		Rejected!	
HP_DERMATOCHALASIS	8		Rejected!	
HP_DERMATOLOGICAL_MANIFESTATIONS_OF_SYSTEMIC_DISORDERS	337	25		
HP_DERMOID_CYST	6		Rejected!	
